[ExifTool, ExifTool, ExifTool] ExifToolVersion - ExifTool Version Number: 12.78
[File, System, Other] FileName - File Name: Nikon.nef
[File, System, Other] Directory - Directory: t/images
[File, System, Other] FileSize - File Size: 6.2 kB
[File, System, Time] FileModifyDate - File Modification Date/Time: 2007:01:05 13:00:46-05:00
[File, System, Time] FileAccessDate - File Access Date/Time: 2024:02:28 08:51:41-05:00
[File, System, Time] FileInodeChangeDate - File Inode Change Date/Time: 2024:01:31 12:58:56-05:00
[File, System, Other] FilePermissions - File Permissions: -rw-r--r--
[File, File, Other] FileType - File Type: NEF
[File, File, Other] FileTypeExtension - File Type Extension: nef
[File, File, Other] MIMEType - MIME Type: image/x-nikon-nef
[File, File, Image] ExifByteOrder - Exif Byte Order: Little-endian (Intel, II)
[File, File, Image] CurrentIPTCDigest - Current IPTC Digest: 4996c61239acf3d1d9fa08228a6f6825
[EXIF, IFD0, Image] 254 - Subfile Type: Reduced-resolution image
[EXIF, IFD0, Image] 256 - Image Width: 160
[EXIF, IFD0, Image] 257 - Image Height: 106
[EXIF, IFD0, Image] 258 - Bits Per Sample: 8 8 8
[EXIF, IFD0, Image] 259 - Compression: Uncompressed
[EXIF, IFD0, Image] 262 - Photometric Interpretation: RGB
[EXIF, IFD0, Camera] 271 - Make: NIKON CORPORATION
[EXIF, IFD0, Camera] 272 - Camera Model Name: NIKON D70
[EXIF, IFD0, Image] 273 - Strip Offsets: 6170
[EXIF, IFD0, Image] 274 - Orientation: Horizontal (normal)
[EXIF, IFD0, Image] 277 - Samples Per Pixel: 3
[EXIF, IFD0, Image] 278 - Rows Per Strip: 106
[EXIF, IFD0, Image] 279 - Strip Byte Counts: 18
[EXIF, IFD0, Image] 282 - X Resolution: 300
[EXIF, IFD0, Image] 283 - Y Resolution: 300
[EXIF, IFD0, Image] 284 - Planar Configuration: Chunky
[EXIF, IFD0, Image] 296 - Resolution Unit: inches
[EXIF, IFD0, Image] 305 - Software: Nikon Capture Editor 4.3.1 W
[EXIF, IFD0, Time] 306 - Modify Date: 2005:08:25 13:09:05
[EXIF, SubIFD, Image] 254 - Subfile Type: Reduced-resolution image
[EXIF, SubIFD, Image] 259 - Compression: JPEG (old-style)
[EXIF, SubIFD, Image] 274 - Orientation: Horizontal (normal)
[EXIF, SubIFD, Image] 282 - X Resolution: 1
[EXIF, SubIFD, Image] 283 - Y Resolution: 0
[EXIF, SubIFD, Image] 296 - Resolution Unit: inches
[EXIF, SubIFD, Image] 513 - Jpg From Raw Start: 1120
[EXIF, SubIFD, Image] 514 - Jpg From Raw Length: 29
[EXIF, SubIFD1, Image] 254 - Subfile Type: Full-resolution image
[EXIF, SubIFD1, Image] 256 - Image Width: 3040
[EXIF, SubIFD1, Image] 257 - Image Height: 2014
[EXIF, SubIFD1, Image] 258 - Bits Per Sample: 12
[EXIF, SubIFD1, Image] 259 - Compression: Nikon NEF Compressed
[EXIF, SubIFD1, Image] 262 - Photometric Interpretation: Color Filter Array
[EXIF, SubIFD1, Image] 273 - Strip Offsets: 1376
[EXIF, SubIFD1, Image] 274 - Orientation: Horizontal (normal)
[EXIF, SubIFD1, Image] 277 - Samples Per Pixel: 1
[EXIF, SubIFD1, Image] 278 - Rows Per Strip: 2014
[EXIF, SubIFD1, Image] 279 - Strip Byte Counts: 18
[EXIF, SubIFD1, Image] 282 - X Resolution: 300
[EXIF, SubIFD1, Image] 283 - Y Resolution: 300
[EXIF, SubIFD1, Image] 284 - Planar Configuration: Chunky
[EXIF, SubIFD1, Image] 296 - Resolution Unit: inches
[EXIF, SubIFD1, Image] 33421 - CFA Repeat Pattern Dim: 2 2
[EXIF, SubIFD1, Image] 33422 - CFA Pattern 2: 2 1 1 0
[EXIF, ExifIFD, Image] 33434 - Exposure Time: 1/20
[EXIF, ExifIFD, Image] 33437 - F Number: 3.5
[EXIF, ExifIFD, Camera] 34850 - Exposure Program: Aperture-priority AE
[EXIF, ExifIFD, Image] 34855 - ISO: 200
[EXIF, ExifIFD, Time] 36867 - Date/Time Original: 2004:06:09 16:02:35
[EXIF, ExifIFD, Time] 36868 - Create Date: 2004:06:09 16:02:35
[EXIF, ExifIFD, Image] 37380 - Exposure Compensation: 0
[EXIF, ExifIFD, Camera] 37381 - Max Aperture Value: 3.5
[EXIF, ExifIFD, Camera] 37383 - Metering Mode: Multi-segment
[EXIF, ExifIFD, Camera] 37384 - Light Source: Unknown
[EXIF, ExifIFD, Camera] 37385 - Flash: No Flash
[EXIF, ExifIFD, Camera] 37386 - Focal Length: 18.0 mm
[EXIF, ExifIFD, Image] 37510 - User Comment: 
[EXIF, ExifIFD, Time] 37520 - Sub Sec Time: 00
[EXIF, ExifIFD, Time] 37521 - Sub Sec Time Original: 00
[EXIF, ExifIFD, Time] 37522 - Sub Sec Time Digitized: 00
[EXIF, ExifIFD, Image] 40961 - Color Space: sRGB
[EXIF, ExifIFD, Camera] 41495 - Sensing Method: One-chip color area
[EXIF, ExifIFD, Image] 41728 - File Source: Digital Camera
[EXIF, ExifIFD, Image] 41729 - Scene Type: Directly photographed
[EXIF, ExifIFD, Image] 41730 - CFA Pattern: [Blue,Green][Green,Red]
[EXIF, IFD0, Time] 36867 - Date/Time Original: 2004:06:09 16:02:35
[EXIF, IFD0, Image] 37398 - TIFF-EP Standard ID: 1.0.0.0
[EXIF, SubIFD, Preview] Exif-JpgFromRaw - Jpg From Raw: (Binary data 29 bytes)
[IPTC, IPTC, Other] 0 - Application Record Version: 4
[IPTC, IPTC, Other] 120 - Caption-Abstract: A caption
[IPTC, IPTC, Other] 40 - Special Instructions: none
[IPTC, IPTC, Location] 90 - City: Kingston
[IPTC, IPTC, Location] 95 - Province-State: Ontario
[IPTC, IPTC, Location] 101 - Country-Primary Location Name: Canada
[IPTC, IPTC2, Other] 0 - Application Record Version: 4
[IPTC, IPTC2, Other] 120 - Caption-Abstract: A caption
[IPTC, IPTC2, Other] 40 - Special Instructions: none
[IPTC, IPTC2, Location] 90 - City: Kingston
[IPTC, IPTC2, Location] 95 - Province-State: Ontario
[IPTC, IPTC2, Location] 101 - Country-Primary Location Name: Canada
[MakerNotes, Nikon, Camera] 1 - Maker Note Version: 2.10
[MakerNotes, Nikon, Image] 2 - ISO: 200
[MakerNotes, Nikon, Camera] 4 - Quality: RAW
[MakerNotes, Nikon, Camera] 5 - White Balance: Auto
[MakerNotes, Nikon, Camera] 6 - Sharpness: None
[MakerNotes, Nikon, Camera] 7 - Focus Mode: AF-S
[MakerNotes, Nikon, Camera] 11 - White Balance Fine Tune: 0
[MakerNotes, Nikon, Camera] 13 - Program Shift: 0
[MakerNotes, Nikon, Camera] 14 - Exposure Difference: 0
[MakerNotes, PreviewIFD, Image] 259 - Compression: JPEG (old-style)
[MakerNotes, PreviewIFD, Image] 282 - X Resolution: 72
[MakerNotes, PreviewIFD, Image] 283 - Y Resolution: 72
[MakerNotes, PreviewIFD, Image] 296 - Resolution Unit: inches
[MakerNotes, PreviewIFD, Image] 513 - Preview Image Start: 5958
[MakerNotes, PreviewIFD, Image] 514 - Preview Image Length: 26
[MakerNotes, Nikon, Camera] 19 - ISO Setting: 200
[MakerNotes, Nikon, Camera] 25 - Exposure Bracket Value: 0
[MakerNotes, Nikon, Camera] 129 - Tone Comp: CS
[MakerNotes, Nikon, Camera] 131 - Lens Type: G
[MakerNotes, Nikon, Camera] 132 - Lens: 18-70mm f/3.5-4.5
[MakerNotes, Nikon, Camera] 135 - Flash Mode: Did Not Fire
[MakerNotes, Nikon, Camera] 0 - AF Area Mode: Single Area
[MakerNotes, Nikon, Camera] 1 - AF Point: Center
[MakerNotes, Nikon, Camera] 2 - AF Points In Focus: Center
[MakerNotes, Nikon, Camera] 137 - Shooting Mode: Single-Frame
[MakerNotes, Nikon, Camera] 139 - Lens F Stops: 5.33
[MakerNotes, Nikon, Camera] 140 - Contrast Curve: (Binary data 17 bytes)
[MakerNotes, Nikon, Camera] 141 - Color Hue: Mode2
[MakerNotes, Nikon, Camera] 144 - Light Source: Natural
[MakerNotes, Nikon, Camera] 146 - Hue Adjustment: 0
[MakerNotes, Nikon, Camera] 147 - NEF Compression: Lossy (type 1)
[MakerNotes, Nikon, Camera] 149 - Noise Reduction: Off
[MakerNotes, Nikon, Camera] 150 - NEF Linearization Table: (Binary data 17 bytes)
[MakerNotes, Nikon, Camera] 0 - WB RGBG Levels: 478 265 493 265
[MakerNotes, Nikon, Camera] 0 - Lens Data Version: 0101
[MakerNotes, Nikon, Camera] 4 - Exit Pupil Position: 102.4 mm
[MakerNotes, Nikon, Camera] 5 - AF Aperture: 3.6
[MakerNotes, Nikon, Camera] 8 - Focus Position: 0xf1
[MakerNotes, Nikon, Camera] 9 - Focus Distance: 2.37 m
[MakerNotes, Nikon, Camera] 10 - Focal Length: 18.3 mm
[MakerNotes, Nikon, Camera] 11 - Lens ID Number: 127
[MakerNotes, Nikon, Camera] 12 - Lens F Stops: 5.33
[MakerNotes, Nikon, Camera] 13 - Min Focal Length: 18.3 mm
[MakerNotes, Nikon, Camera] 14 - Max Focal Length: 71.3 mm
[MakerNotes, Nikon, Camera] 15 - Max Aperture At Min Focal: 3.6
[MakerNotes, Nikon, Camera] 16 - Max Aperture At Max Focal: 4.5
[MakerNotes, Nikon, Camera] 17 - MCU Version: 132
[MakerNotes, Nikon, Camera] 18 - Effective Max Aperture: 3.6
[MakerNotes, Nikon, Camera] 153 - Raw Image Center: 1520 1008
[MakerNotes, Nikon, Camera] 154 - Sensor Pixel Size: 7.8 x 7.8 um
[MakerNotes, Nikon, Camera] 160 - Serial Number: 12345678
[MakerNotes, Nikon, Camera] 167 - Shutter Count: 3619
[MakerNotes, Nikon, Camera] 169 - Image Optimization: Custom
[MakerNotes, Nikon, Camera] 170 - Saturation: Normal
[MakerNotes, Nikon, Camera] 171 - Vari Program: 
[MakerNotes, NikonCapture, Image] 1990472192 - Unsharp Mask: Off
[MakerNotes, NikonCapture, Image] 0 - Unsharp Count: 1
[MakerNotes, NikonCapture, Image] 19 - Unsharp 1 Color: RGB
[MakerNotes, NikonCapture, Image] 23 - Unsharp 1 Intensity: 100
[MakerNotes, NikonCapture, Image] 25 - Unsharp 1 Halo Width: 4
[MakerNotes, NikonCapture, Image] 27 - Unsharp 1 Threshold: 6
[MakerNotes, NikonCapture, Image] 1990472193 - Curves: On
[MakerNotes, NikonCapture, Image] 1990472194 - Color Balance Adj: On
[MakerNotes, NikonCapture, Image] 9103454 - LCH Editor: On
[MakerNotes, NikonCapture, Image] 1990472198 - Flip Horizontal: No
[MakerNotes, NikonCapture, Image] 1990472199 - Rotation: 0
[MakerNotes, NikonCapture, Image] 4265884229 - Image Dust Off: On
[MakerNotes, NikonCapture, Image] 30 - Crop Left: 0
[MakerNotes, NikonCapture, Image] 38 - Crop Top: 0
[MakerNotes, NikonCapture, Image] 46 - Crop Right: 3008
[MakerNotes, NikonCapture, Image] 54 - Crop Bottom: 2000
[MakerNotes, NikonCapture, Image] 142 - Crop Output Width Inches: 10.0266666666667
[MakerNotes, NikonCapture, Image] 150 - Crop Output Height Inches: 6.66666666666667
[MakerNotes, NikonCapture, Image] 158 - Crop Scaled Resolution: 300
[MakerNotes, NikonCapture, Image] 174 - Crop Source Resolution: 300
[MakerNotes, NikonCapture, Image] 182 - Crop Output Resolution: 300
[MakerNotes, NikonCapture, Image] 190 - Crop Output Scale: 1
[MakerNotes, NikonCapture, Image] 198 - Crop Output Width: 3008
[MakerNotes, NikonCapture, Image] 206 - Crop Output Height: 2000
[MakerNotes, NikonCapture, Image] 214 - Crop Output Pixels: 6016000
[MakerNotes, NikonCapture, Image] 1990472195 - Advanced Raw: On
[MakerNotes, NikonCapture, Image] 0 - Exposure Adj: 0.3
[MakerNotes, NikonCapture, Image] 18 - Exposure Adj 2: 0.3000
[MakerNotes, NikonCapture, Image] 1990472196 - White Balance Adj: On
[MakerNotes, NikonCapture, Image] 0 - WB Adj Red Balance: 2.015162472363
[MakerNotes, NikonCapture, Image] 8 - WB Adj Blue Balance: 1.6951313394899
[MakerNotes, NikonCapture, Image] 16 - WB Adj Mode: Use Temperature
[MakerNotes, NikonCapture, Image] 20 - WB Adj Lighting: High Color Rendering Fluorescent (5000K)
[MakerNotes, NikonCapture, Image] 24 - WB Adj Temperature: 5000
[MakerNotes, NikonCapture, Image] 1966984128 - Noise Reduction: On
[MakerNotes, NikonCapture, Image] 4 - Edge Noise Reduction: Off
