[ExifTool, ExifTool, ExifTool] ExifToolVersion - ExifTool Version Number: 12.42
[File, System, Other] FileName - File Name: APE.mpc
[File, System, Other] Directory - Directory: t/images
[File, System, Other] FileSize - File Size: 2.5 kB
[File, System, Time] FileModifyDate - File Modification Date/Time: 2006:11:14 15:06:40-05:00
[File, System, Time] FileAccessDate - File Access Date/Time: 2022:06:01 14:16:30-04:00
[File, System, Time] FileInodeChangeDate - File Inode Change Date/Time: 2021:10:31 20:34:50-04:00
[File, System, Other] FilePermissions - File Permissions: -rw-r--r--
[File, File, Other] FileType - File Type: MPC
[File, File, Other] FileTypeExtension - File Type Extension: mpc
[File, File, Other] MIMEType - MIME Type: audio/x-musepack
[File, File, Image] ID3Size - ID3 Size: 391
[MPC, MPC, Audio] Bit032-063 - Total Frames: 102
[MPC, MPC, Audio] Bit080-081 - Sample Rate: 44100
[MPC, MPC, Audio] Bit084-087 - Quality: 5 (Standard)
[MPC, MPC, Audio] Bit088-093 - Max Band: 28
[MPC, MPC, Audio] Bit096-111 - Replay Gain Track Peak: 0
[MPC, MPC, Audio] Bit112-127 - Replay Gain Track Gain: 0
[MPC, MPC, Audio] Bit128-143 - Replay Gain Album Peak: 0
[MPC, MPC, Audio] Bit144-159 - Replay Gain Album Gain: 0
[MPC, MPC, Audio] Bit179 - Fast Seek: No
[MPC, MPC, Audio] Bit191 - Gapless: Yes
[MPC, MPC, Audio] Bit216-223 - Encoder Version: 1.1.5
[APE, APE, Audio] Track - Track: 4
[APE, APE, Audio] Year - Year: 2005
[APE, APE, Audio] Genre - Genre: Electronic
[APE, APE, Audio] Artist - Artist: Kraftwerk
[APE, APE, Audio] Album - Album: Cover Art Test
[APE, APE, Audio] Tool Version - Tool Version: 11.1.102
[APE, APE, Audio] Tool Name - Tool Name: Media Center
[APE, APE, Audio] Title - Title: Men Machine Live
[APE, APE, Audio] Media Jukebox: Date - Media Jukebox Date: 38353
[APE, APE, Audio] Cover Art (front) Desc - Cover Art Front Desc: X:\_kuvat\Kraftwerk - Cover Art Test.jpg
[APE, APE, Preview] Cover Art (front) - Cover Art Front: (Binary data 1761 bytes)
[ID3, ID3v2_2, Audio] TRK - Track: 1/5
[ID3, ID3v2_2, Audio] TPA - Part Of Set: 1/2
[ID3, ID3v2_2, Audio] RVA - Relative Volume Adjustment: +18.0% Right, +18.0% Left
[ID3, ID3v2_2, Audio] ULT - Lyrics: Do-wap she-bang
[ID3, ID3v2_2, Image] PIC-1 - Picture Format: JPG
[ID3, ID3v2_2, Image] PIC-2 - Picture Type: Other
[ID3, ID3v2_2, Image] PIC-3 - Picture Description: comment
[ID3, ID3v2_2, Preview] PIC - Picture: (Binary data 15 bytes)
[ID3, ID3v2_2, Audio] TT2 - Title: ExifTool Test
[ID3, ID3v2_2, Author] TP1 - Artist: Phil Harvey
[ID3, ID3v2_2, Audio] TCM - Composer: A Composer
[ID3, ID3v2_2, Audio] TAL - Album: Phil's Greatest Hits
[ID3, ID3v2_2, Audio] TT1 - Grouping: This group
[ID3, ID3v2_2, Time] TYE - Year: 2005
[ID3, ID3v2_2, Audio] TCO - Genre: Testing
[ID3, ID3v2_2, Audio] COM - Comment: My Comments
[ID3, ID3v1, Audio] 3 - Title: A 4s sample for testing embedd
[ID3, ID3v1, Author] 33 - Artist: Who Knows
[ID3, ID3v1, Audio] 63 - Album: The Test Album
[ID3, ID3v1, Time] 93 - Year: 2006
[ID3, ID3v1, Audio] 97 - Comment: a nice comment
[ID3, ID3v1, Audio] 125 - Track: 1
[ID3, ID3v1, Audio] 127 - Genre: Funk
[Composite, Composite, Time] ID3-DateTimeOriginal - Date/Time Original: 2005
