[ExifTool, ExifTool, ExifTool] ExifToolVersion - ExifTool Version Number: 9.93
[File, System, Image] FileName - File Name: Writer_26_failed.jpg
[File, System, Image] Directory - Directory: t
[File, System, Image] FileSize - File Size: 535 bytes
[File, System, Time] FileModifyDate - File Modification Date/Time: 2015:04:18 07:17:52-04:00
[File, System, Time] FileAccessDate - File Access Date/Time: 2015:04:18 07:17:52-04:00
[File, System, Time] FileInodeChangeDate - File Inode Change Date/Time: 2015:04:18 07:17:52-04:00
[File, System, Image] FilePermissions - File Permissions: rw-r--r--
[File, File, Image] FileType - File Type: JPEG
[File, File, Image] FileTypeExtension - File Type Extension: jpg
[File, File, Image] MIMEType - MIME Type: image/jpeg
[File, File, Image] ExifByteOrder - Exif Byte Order: Little-endian (Intel, II)
[File, File, Image] ImageWidth - Image Width: 8
[File, File, Image] ImageHeight - Image Height: 8
[File, File, Image] EncodingProcess - Encoding Process: Baseline DCT, Huffman coding
[File, File, Image] BitsPerSample - Bits Per Sample: 8
[File, File, Image] ColorComponents - Color Components: 3
[File, File, Image] YCbCrSubSampling - Y Cb Cr Sub Sampling: YCbCr4:2:0 (2 2)
[EXIF, IFD0, Image] 270 - Image Description:           
[EXIF, IFD0, Camera] 271 - Make: NIKON
[EXIF, IFD0, Camera] 272 - Camera Model Name: E775
[EXIF, IFD0, Image] 274 - Orientation: Horizontal (normal)
[EXIF, IFD0, Image] 282 - X Resolution: 300
[EXIF, IFD0, Image] 283 - Y Resolution: 300
[EXIF, IFD0, Image] 296 - Resolution Unit: inches
[EXIF, IFD0, Image] 305 - Software: E775v1.3u
[EXIF, IFD0, Time] 306 - Modify Date: 2001:08:01 12:57:23
[EXIF, IFD0, Image] 531 - Y Cb Cr Positioning: Centered
[EXIF, IFD1, Image] 259 - Compression: JPEG (old-style)
[EXIF, IFD1, Image] 282 - X Resolution: 300
[EXIF, IFD1, Image] 283 - Y Resolution: 300
[EXIF, IFD1, Image] 296 - Resolution Unit: inches
[Composite, Composite, Image] ImageSize - Image Size: 8x8
[Composite, Composite, Image] Megapixels - Megapixels: 0.000064
