[ExifTool, ExifTool, ExifTool] ExifToolVersion - ExifTool Version Number: 12.42
[File, System, Other] FileName - File Name: FLIR.jpg
[File, System, Other] Directory - Directory: t/images
[File, System, Other] FileSize - File Size: 7.3 kB
[File, System, Time] FileModifyDate - File Modification Date/Time: 2013:04:02 13:11:16-04:00
[File, System, Time] FileAccessDate - File Access Date/Time: 2022:06:01 14:16:36-04:00
[File, System, Time] FileInodeChangeDate - File Inode Change Date/Time: 2021:10:31 20:34:50-04:00
[File, System, Other] FilePermissions - File Permissions: -rw-r--r--
[File, File, Other] FileType - File Type: JPEG
[File, File, Other] FileTypeExtension - File Type Extension: jpg
[File, File, Other] MIMEType - MIME Type: image/jpeg
[File, File, Image] ExifByteOrder - Exif Byte Order: Little-endian (Intel, II)
[File, File, Image] ImageWidth - Image Width: 8
[File, File, Image] ImageHeight - Image Height: 8
[File, File, Image] EncodingProcess - Encoding Process: Baseline DCT, Huffman coding
[File, File, Image] BitsPerSample - Bits Per Sample: 8
[File, File, Image] ColorComponents - Color Components: 3
[File, File, Image] YCbCrSubSampling - Y Cb Cr Sub Sampling: YCbCr4:2:0 (2 2)
[JFIF, JFIF, Image] 0 - JFIF Version: 1.01
[JFIF, JFIF, Image] 2 - Resolution Unit: None
[JFIF, JFIF, Image] 3 - X Resolution: 1
[JFIF, JFIF, Image] 5 - Y Resolution: 1
[EXIF, IFD0, Camera] 271 - Make: FLIR Systems AB
[EXIF, IFD0, Camera] 272 - Camera Model Name: FLIR_i7
[EXIF, IFD0, Image] 274 - Orientation: Horizontal (normal)
[EXIF, IFD0, Image] 282 - X Resolution: 72
[EXIF, IFD0, Image] 283 - Y Resolution: 72
[EXIF, IFD0, Image] 296 - Resolution Unit: inches
[EXIF, IFD0, Image] 305 - Software: Common_dll v8.0.6b1
[EXIF, IFD0, Time] 306 - Modify Date: 2012:02:11 14:17:08
[EXIF, IFD0, Image] 531 - Y Cb Cr Positioning: Centered
[EXIF, ExifIFD, Image] 33434 - Exposure Time: 1/32
[EXIF, ExifIFD, Image] 36864 - Exif Version: 0220
[EXIF, ExifIFD, Time] 36867 - Date/Time Original: 2012:02:11 14:17:08
[EXIF, ExifIFD, Time] 36868 - Create Date: 2012:02:11 14:17:08
[EXIF, ExifIFD, Image] 37121 - Components Configuration: -, Cr, Cb, Y
[EXIF, ExifIFD, Camera] 37382 - Subject Distance: 1 m
[EXIF, ExifIFD, Camera] 37386 - Focal Length: 6.7 mm
[EXIF, ExifIFD, Image] 40960 - Flashpix Version: 0100
[EXIF, ExifIFD, Image] 40961 - Color Space: sRGB
[EXIF, ExifIFD, Image] 40962 - Exif Image Width: 240
[EXIF, ExifIFD, Image] 40963 - Exif Image Height: 240
[EXIF, ExifIFD, Camera] 41988 - Digital Zoom Ratio: 1
[EXIF, ExifIFD, Image] 42016 - Image Unique ID: 72AE2CD63D6C4AE1678418BE48230029
[EXIF, IFD1, Image] 259 - Compression: JPEG (old-style)
[EXIF, IFD1, Image] 274 - Orientation: Horizontal (normal)
[EXIF, IFD1, Image] 282 - X Resolution: 72
[EXIF, IFD1, Image] 283 - Y Resolution: 72
[EXIF, IFD1, Image] 296 - Resolution Unit: inches
[EXIF, IFD1, Image] 513 - Thumbnail Offset: 872
[EXIF, IFD1, Image] 514 - Thumbnail Length: 2314
[EXIF, IFD1, Preview] Exif-ThumbnailImage - Thumbnail Image: (Binary data 2314 bytes)
[MakerNotes, FLIR, Camera] 1 - Image Temperature Max: 308
[MakerNotes, FLIR, Camera] 2 - Image Temperature Min: 281
[MakerNotes, FLIR, Camera] 3 - Emissivity: 0.80
[APP1, FLIR, Image] 4 - Creator Software: 
[APP1, FLIR, Image] 0 - Palette Colors: 224
[APP1, FLIR, Image] 6 - Above Color: 170 128 128
[APP1, FLIR, Image] 9 - Below Color: 50 128 128
[APP1, FLIR, Image] 12 - Overflow Color: 67 216 98
[APP1, FLIR, Image] 15 - Underflow Color: 41 110 240
[APP1, FLIR, Image] 18 - Isotherm 1 Color: 100 128 128
[APP1, FLIR, Image] 21 - Isotherm 2 Color: 100 110 240
[APP1, FLIR, Image] 26 - Palette Method: 0
[APP1, FLIR, Image] 27 - Palette Stretch: 2
[APP1, FLIR, Image] 48 - Palette File Name: \FlashFS\system\iron.pal
[APP1, FLIR, Image] 80 - Palette Name: Iron
[APP1, FLIR, Image] 112 - Palette: (Binary data 672 bytes)
[APP1, FLIR, Camera] 32 - Emissivity: 0.80
[APP1, FLIR, Camera] 36 - Object Distance: 1.00 m
[APP1, FLIR, Camera] 40 - Reflected Apparent Temperature: 20.0 C
[APP1, FLIR, Camera] 44 - Atmospheric Temperature: 20.0 C
[APP1, FLIR, Camera] 48 - IR Window Temperature: 20.0 C
[APP1, FLIR, Camera] 52 - IR Window Transmission: 1.00
[APP1, FLIR, Camera] 60 - Relative Humidity: 50.0 %
[APP1, FLIR, Camera] 88 - Planck R1: 13799.269
[APP1, FLIR, Camera] 92 - Planck B: 1374.5
[APP1, FLIR, Camera] 96 - Planck F: 1.35
[APP1, FLIR, Camera] 112 - Atmospheric Trans Alpha 1: 0.006569
[APP1, FLIR, Camera] 116 - Atmospheric Trans Alpha 2: 0.012620
[APP1, FLIR, Camera] 120 - Atmospheric Trans Beta 1: -0.002276
[APP1, FLIR, Camera] 124 - Atmospheric Trans Beta 2: -0.006670
[APP1, FLIR, Camera] 128 - Atmospheric Trans X: 1.900000
[APP1, FLIR, Camera] 144 - Camera Temperature Range Max: 250.0 C
[APP1, FLIR, Camera] 148 - Camera Temperature Range Min: -0.0 C
[APP1, FLIR, Camera] 152 - Camera Temperature Max Clip: 270.0 C
[APP1, FLIR, Camera] 156 - Camera Temperature Min Clip: -40.0 C
[APP1, FLIR, Camera] 160 - Camera Temperature Max Warn: 250.0 C
[APP1, FLIR, Camera] 164 - Camera Temperature Min Warn: -0.0 C
[APP1, FLIR, Camera] 168 - Camera Temperature Max Saturated: 270.0 C
[APP1, FLIR, Camera] 172 - Camera Temperature Min Saturated: -60.0 C
[APP1, FLIR, Camera] 212 - Camera Model: FLIR_i7
[APP1, FLIR, Camera] 244 - Camera Part Number: T197600
[APP1, FLIR, Camera] 260 - Camera Serial Number: 470023842
[APP1, FLIR, Camera] 276 - Camera Software: 8.1.1
[APP1, FLIR, Camera] 368 - Lens Model: FOL7
[APP1, FLIR, Camera] 400 - Lens Part Number: 
[APP1, FLIR, Camera] 416 - Lens Serial Number: 
[APP1, FLIR, Camera] 436 - Field Of View: 25.0 deg
[APP1, FLIR, Camera] 492 - Filter Model: 
[APP1, FLIR, Camera] 508 - Filter Part Number: 
[APP1, FLIR, Camera] 540 - Filter Serial Number: 
[APP1, FLIR, Camera] 776 - Planck O: -6646
[APP1, FLIR, Camera] 780 - Planck R2: 0.022241818
[APP1, FLIR, Image] 784 - Raw Value Range Min: 7630
[APP1, FLIR, Image] 786 - Raw Value Range Max: 61986
[APP1, FLIR, Image] 824 - Raw Value Median: 12582
[APP1, FLIR, Image] 828 - Raw Value Range: 1980
[APP1, FLIR, Time] 900 - Date/Time Original: 2012:02:11 14:17:08.253+01:00
[APP1, FLIR, Camera] 912 - Focus Step Count: 0
[APP1, FLIR, Camera] 1116 - Focus Distance: 2.0 m
[APP1, FLIR, Camera] 1124 - Frame Rate: 9
[APP1, FLIR, Image] 1 - Raw Thermal Image Width: 120
[APP1, FLIR, Image] 2 - Raw Thermal Image Height: 120
[APP1, FLIR, Image] 16 - Raw Thermal Image Type: PNG
[APP1, FLIR, Preview] 16.1 - Raw Thermal Image: (Binary data 79 bytes)
[Composite, Composite, Image] Exif-ImageSize - Image Size: 8x8
[Composite, Composite, Image] Exif-Megapixels - Megapixels: 0.000064
[Composite, Composite, Image] Exif-ShutterSpeed - Shutter Speed: 1/32
[Composite, FLIR, Camera] FLIR-PeakSpectralSensitivity - Peak Spectral Sensitivity: 10.5 um
[Composite, Composite, Camera] Exif-FocalLength35efl - Focal Length: 6.7 mm
