[ExifTool, ExifTool, ExifTool] ExifToolVersion - ExifTool Version Number: 12.42
[File, System, Other] FileName - File Name: Panasonic.rw2
[File, System, Other] Directory - Directory: t/images
[File, System, Other] FileSize - File Size: 12 kB
[File, System, Time] FileModifyDate - File Modification Date/Time: 2009:03:25 12:10:29-04:00
[File, System, Time] FileAccessDate - File Access Date/Time: 2022:06:01 14:16:45-04:00
[File, System, Time] FileInodeChangeDate - File Inode Change Date/Time: 2021:10:31 20:34:50-04:00
[File, System, Other] FilePermissions - File Permissions: -rw-r--r--
[File, File, Other] FileType - File Type: RW2
[File, File, Other] FileTypeExtension - File Type Extension: rw2
[File, File, Other] MIMEType - MIME Type: image/x-panasonic-rw2
[File, File, Image] ExifByteOrder - Exif Byte Order: Little-endian (Intel, II)
[File, File, Image] ExifByteOrder - Exif Byte Order: Little-endian (Intel, II)
[File, File, Image] ImageWidth - Image Width: 8
[File, File, Image] ImageHeight - Image Height: 8
[File, File, Image] EncodingProcess - Encoding Process: Baseline DCT, Huffman coding
[File, File, Image] BitsPerSample - Bits Per Sample: 8
[File, File, Image] ColorComponents - Color Components: 3
[File, File, Image] YCbCrSubSampling - Y Cb Cr Sub Sampling: YCbCr4:2:0 (2 2)
[EXIF, IFD0, Image] 1 - Panasonic Raw Version: 0300
[EXIF, IFD0, Image] 2 - Sensor Width: 3724
[EXIF, IFD0, Image] 3 - Sensor Height: 2754
[EXIF, IFD0, Image] 4 - Sensor Top Border: 6
[EXIF, IFD0, Image] 5 - Sensor Left Border: 8
[EXIF, IFD0, Image] 6 - Sensor Bottom Border: 2742
[EXIF, IFD0, Image] 7 - Sensor Right Border: 3656
[EXIF, IFD0, Image] 8 - Samples Per Pixel: 1
[EXIF, IFD0, Image] 9 - CFA Pattern: [Blue,Green][Green,Red]
[EXIF, IFD0, Image] 10 - Bits Per Sample: 12
[EXIF, IFD0, Image] 11 - Compression: Panasonic RAW 1
[EXIF, IFD0, Image] 14 - Linearity Limit Red: 4095
[EXIF, IFD0, Image] 15 - Linearity Limit Green: 4095
[EXIF, IFD0, Image] 16 - Linearity Limit Blue: 4095
[EXIF, IFD0, Image] 23 - ISO: 80
[EXIF, IFD0, Image] 24 - High ISO Multiplier Red: 0
[EXIF, IFD0, Image] 25 - High ISO Multiplier Green: 0
[EXIF, IFD0, Image] 26 - High ISO Multiplier Blue: 0
[EXIF, IFD0, Image] 27 - Noise Reduction Params: 3 100 1 1 1 200 2 2 2 400 4 4 4
[EXIF, IFD0, Image] 28 - Black Level Red: 0
[EXIF, IFD0, Image] 29 - Black Level Green: 0
[EXIF, IFD0, Image] 30 - Black Level Blue: 0
[EXIF, IFD0, Image] 36 - WB Red Level: 570
[EXIF, IFD0, Image] 37 - WB Green Level: 263
[EXIF, IFD0, Image] 38 - WB Blue Level: 438
[EXIF, IFD0, Image] 45 - Raw Format: 4
[EXIF, IFD0, Camera] 271 - Make: Panasonic
[EXIF, IFD0, Camera] 272 - Camera Model Name: DMC-LX3
[EXIF, IFD0, Image] 274 - Orientation: Horizontal (normal)
[EXIF, IFD0, Image] 282 - X Resolution: 180
[EXIF, IFD0, Image] 283 - Y Resolution: 180
[EXIF, IFD0, Image] 296 - Resolution Unit: inches
[EXIF, IFD0, Image] 305 - Software: Ver.1.0
[EXIF, IFD0, Time] 306 - Modify Date: 2008:08:06 15:21:56
[EXIF, IFD0, Image] 531 - Y Cb Cr Positioning: Co-sited
[EXIF, ExifIFD, Image] 33434 - Exposure Time: 1/250
[EXIF, ExifIFD, Image] 33437 - F Number: 4.0
[EXIF, ExifIFD, Camera] 34850 - Exposure Program: Aperture-priority AE
[EXIF, ExifIFD, Image] 34855 - ISO: 80
