[ExifTool, ExifTool, ExifTool] ExifToolVersion - ExifTool Version Number: 12.03
[File, System, Other] FileName - File Name: Flash.flv
[File, System, Other] Directory - Directory: t/images
[File, System, Other] FileSize - File Size: 1358 bytes
[File, System, Time] FileModifyDate - File Modification Date/Time: 2007:06:12 12:15:04-04:00
[File, System, Time] FileAccessDate - File Access Date/Time: 2020:07:29 09:04:05-04:00
[File, System, Time] FileInodeChangeDate - File Inode Change Date/Time: 2017:12:27 12:00:59-05:00
[File, System, Other] FilePermissions - File Permissions: rw-r--r--
[File, File, Other] FileType - File Type: FLV
[File, File, Other] FileTypeExtension - File Type Extension: flv
[File, File, Other] MIMEType - MIME Type: video/x-flv
[Flash, Flash, Video] hasKeyframes - Has Key Frames: Yes
[Flash, Flash, Video] CuePoint0Name - Cue Point 0 Name: Cue1
[Flash, Flash, Video] CuePoint0Time - Cue Point 0 Time: 0
[Flash, Flash, Video] CuePoint0Type - Cue Point 0 Type: event
[Flash, Flash, Video] CuePoint1Name - Cue Point 1 Name: Cue2
[Flash, Flash, Video] CuePoint1Time - Cue Point 1 Time: 0.324
[Flash, Flash, Video] CuePoint1ParameterParam1 - Cue Point 1 Parameter Param 1: value1
[Flash, Flash, Video] CuePoint1ParameterParam2 - Cue Point 1 Parameter Param 2: value2
[Flash, Flash, Video] CuePoint1Type - Cue Point 1 Type: navigation
[Flash, Flash, Audio] audiodatarate - Audio Bitrate: 65.8 kbps
[Flash, Flash, Video] hasVideo - Has Video: Yes
[Flash, Flash, Audio] stereo - Stereo: No
[Flash, Flash, Video] canSeekToEnd - Can Seek To End: Yes
[Flash, Flash, Video] framerate - Frame Rate: 20
[Flash, Flash, Audio] audiosamplerate - Audio Sample Rate: 44000
[Flash, Flash, Video] videocodecid - Video Codec ID: 4
[Flash, Flash, Video] datasize - Data Size: 187002
[Flash, Flash, Video] lasttimestamp - Last Time Stamp: 3.039
[Flash, Flash, Audio] audiosamplesize - Audio Sample Size: 16
[Flash, Flash, Audio] audiosize - Audio Size: 26299
[Flash, Flash, Audio] hasAudio - Has Audio: Yes
[Flash, Flash, Audio] audiodelay - Audio Delay: 0.039
[Flash, Flash, Video] videosize - Video Size: 159544
[Flash, Flash, Time] metadatadate - Metadata Date: 2007:06:12 15:03:11.528553-04:00
[Flash, Flash, Video] metadatacreator - Metadata Creator: inlet media FLVTool2 v1.0.6 - http://www.inlet-media.de/flvtool2
[Flash, Flash, Video] test - Test: this
[Flash, Flash, Video] lastkeyframetimestamp - Last Key Frame Time: 3.039
[Flash, Flash, Video] height - Image Height: 240
[Flash, Flash, Video] filesize - File Size Bytes: 187691
[Flash, Flash, Video] hasMetadata - Has Metadata: Yes
[Flash, Flash, Video] keyframesTimes - Key Frames Times: 0.039, 0.363, 1.839, 3.039
[Flash, Flash, Video] keyframesFilepositions - Key Frame Positions: 1463, 32674, 143320, 181650
[Flash, Flash, Audio] audiocodecid - Audio Codec ID: 2
[Flash, Flash, Video] videodatarate - Video Bitrate: 419 kbps
[Flash, Flash, Video] duration - Duration: 3.09 s
[Flash, Flash, Video] hasCuePoints - Has Cue Points: Yes
[Flash, Flash, Video] width - Image Width: 320
[Flash, Flash, Audio] Bit0-3 - Audio Encoding: MP3
[Flash, Flash, Audio] Bit4-5 - Audio Sample Rate: 11025
[Flash, Flash, Audio] Bit6 - Audio Bits Per Sample: 16
[Flash, Flash, Audio] Bit7 - Audio Channels: 1 (mono)
[Flash, Flash, Video] Bit4-7 - Video Encoding: On2 VP6
[Composite, Composite, Image] Exif-ImageSize - Image Size: 320x240
[Composite, Composite, Image] Exif-Megapixels - Megapixels: 0.077
