[ExifTool, ExifTool, ExifTool] ExifToolVersion - ExifTool Version Number: 10.52
[File, System, Image] FileName - File Name: Pentax.avi
[File, System, Image] Directory - Directory: t/images
[File, System, Image] FileSize - File Size: 1672 bytes
[File, System, Time] FileModifyDate - File Modification Date/Time: 2009:10:30 08:10:17-04:00
[File, System, Time] FileAccessDate - File Access Date/Time: 2017:05:09 13:33:43-04:00
[File, System, Time] FileInodeChangeDate - File Inode Change Date/Time: 2017:05:02 08:30:14-04:00
[File, System, Image] FilePermissions - File Permissions: rw-r--r--
[File, File, Image] FileType - File Type: AVI
[File, File, Image] FileTypeExtension - File Type Extension: avi
[File, File, Image] MIMEType - MIME Type: video/x-msvideo
[File, File, Image] 0 - BMP Version: Windows V3
[File, File, Image] 4 - Image Width: 1280
[File, File, Image] 8 - Image Height: 720
[File, File, Image] 12 - Planes: 1
[File, File, Image] 14 - Bit Depth: 24
[File, File, Image] 16 - Compression: MJPG
[File, File, Image] 20 - Image Length: 2764800
[File, File, Image] 24 - Pixels Per Meter X: 0
[File, File, Image] 28 - Pixels Per Meter Y: 0
[File, File, Image] 32 - Num Colors: Use BitDepth
[File, File, Image] 36 - Num Important Colors: All
[RIFF, RIFF, Video] 0 - Frame Rate: 24
[RIFF, RIFF, Video] 1 - Max Data Rate: 0 kB/s
[RIFF, RIFF, Video] 4 - Frame Count: 600
[RIFF, RIFF, Video] 6 - Stream Count: 2
[RIFF, RIFF, Video] 8 - Image Width: 1280
[RIFF, RIFF, Video] 9 - Image Height: 720
[RIFF, RIFF, Video] 0 - Stream Type: Video
[RIFF, RIFF, Video] 1 - Video Codec: mjpg
[RIFF, RIFF, Video] 5 - Video Frame Rate: 24
[RIFF, RIFF, Video] 8 - Video Frame Count: 600
[RIFF, RIFF, Video] 10 - Quality: 10000
[RIFF, RIFF, Video] 11 - Sample Size: Variable
[RIFF, RIFF, Video] 0 - Stream Type: Audio
[RIFF, RIFF, Video] 1 - Audio Codec: 
[RIFF, RIFF, Video] 5 - Audio Sample Rate: 32000
[RIFF, RIFF, Video] 8 - Audio Sample Count: 800000
[RIFF, RIFF, Video] 10 - Quality: 10000
[RIFF, RIFF, Video] 11 - Sample Size: 2 bytes
[RIFF, RIFF, Audio] 0 - Encoding: Microsoft PCM
[RIFF, RIFF, Audio] 1 - Num Channels: 1
[RIFF, RIFF, Audio] 2 - Sample Rate: 32000
[RIFF, RIFF, Audio] 4 - Avg Bytes Per Sec: 64000
[RIFF, RIFF, Audio] 7 - Bits Per Sample: 16
[RIFF, RIFF, Video] 0 - Total Frame Count: 600
[RIFF, RIFF, Time] IDIT - Date/Time Original: 2009:10:27 12:14:00
[RIFF, RIFF, Audio] ISFT - Software: PENTAX K-x                             
[MakerNotes, Pentax, Camera] 0 - Pentax Version: 5.1.0.0
[MakerNotes, Pentax, Camera] 1 - Pentax Model Type: 0
[MakerNotes, Pentax, Camera] 5 - Pentax Model ID: K-x
[MakerNotes, Pentax, Time] 6 - Date: 2009:10:27
[MakerNotes, Pentax, Time] 7 - Time: 12:14:34
[MakerNotes, Pentax, Camera] 8 - Quality: Best
[MakerNotes, Pentax, Camera] 19 - F Number: 0.0
[MakerNotes, Pentax, Camera] 22 - Exposure Compensation: 0
[MakerNotes, Pentax, Camera] 25 - White Balance: Flash
[MakerNotes, Pentax, Camera] 31 - Saturation: 0 (normal)
[MakerNotes, Pentax, Camera] 32 - Contrast: 0 (normal)
[MakerNotes, Pentax, Camera] 33 - Sharpness: -1 (medium soft)
[MakerNotes, Pentax, Camera] 39 - DSP Firmware Version: 1.00.00.01
[MakerNotes, Pentax, Camera] 40 - CPU Firmware Version: 1.00.00.01
[MakerNotes, Pentax, Camera] 51 - Picture Mode: Video (4); 1/3 EV steps
[MakerNotes, Pentax, Camera] 52 - Drive Mode: Video; n/a; Shutter Button; Video
[MakerNotes, Pentax, Camera] 0 - Lens Type: smc PENTAX-DA L 18-55mm F3.5-5.6
[MakerNotes, Pentax, Camera] 3 - Extender Status: Not attached
[MakerNotes, Pentax, Camera] 79 - Image Tone: Natural
[MakerNotes, Pentax, Camera] 0 - SR Result: Stabilized, [1], [2], [3], [4]
[MakerNotes, Pentax, Camera] 1 - Shake Reduction: On (7)
[MakerNotes, Pentax, Camera] 2 - SR Half Press Time: 0.00 s
[MakerNotes, Pentax, Camera] 3 - SR Focal Length: 23 mm
[MakerNotes, Pentax, Camera] 103 - Hue: Normal
[MakerNotes, Pentax, Camera] 108 - High/Low Key Adj: 0
[MakerNotes, Pentax, Camera] 115 - Monochrome Filter Effect: None
[MakerNotes, Pentax, Camera] 116 - Monochrome Toning: None
[MakerNotes, Pentax, Camera] 123 - Cross Process: Off
[MakerNotes, Pentax, Camera] 0 - Picture Mode 2: Scene Mode
[MakerNotes, Pentax, Camera] 1.1 - Program Line: Normal
[MakerNotes, Pentax, Camera] 1.2 - EV Steps: 1/3 EV Steps
[MakerNotes, Pentax, Camera] 1.3 - E-Dial In Program: P Shift
[MakerNotes, Pentax, Camera] 1.4 - Aperture Ring Use: Prohibited
[MakerNotes, Pentax, Camera] 2 - Flash Options: Normal
[MakerNotes, Pentax, Camera] 2.1 - Metering Mode 2: Multi-segment
[MakerNotes, Pentax, Camera] 3 - AF Point Mode: Fixed Center
[MakerNotes, Pentax, Camera] 3.1 - Focus Mode 2: AF-S
[MakerNotes, Pentax, Camera] 4 - AF Point Selected 2: Center
[MakerNotes, Pentax, Camera] 6 - ISO Floor: 100
[MakerNotes, Pentax, Camera] 7 - Drive Mode 2: Single-frame
[MakerNotes, Pentax, Camera] 8 - Exposure Bracket Step Size: 0.3
[MakerNotes, Pentax, Camera] 9 - Bracket Shot Number: n/a
[MakerNotes, Pentax, Camera] 10 - White Balance Set: Auto
[MakerNotes, Pentax, Camera] 10.1 - Multiple Exposure Set: Off
[MakerNotes, Pentax, Camera] 0 - AE Exposure Time: 1/55
[MakerNotes, Pentax, Camera] 1 - AE Aperture: 3.8
[MakerNotes, Pentax, Camera] 2 - AE ISO: 519
[MakerNotes, Pentax, Camera] 3 - AE Xv: 0
[MakerNotes, Pentax, Camera] 4 - AEB Xv: 0
[MakerNotes, Pentax, Camera] 5 - AE Min Exposure Time: 1/5461
[MakerNotes, Pentax, Camera] 6 - AE Program Mode: Standard
[MakerNotes, Pentax, Camera] 8 - AE Aperture Steps: 0
