[ExifTool, ExifTool, ExifTool] ExifToolVersion - ExifTool Version Number: 10.38
[File, System, Image] FileName - File Name: Panasonic_3_failed.jpg
[File, System, Image] Directory - Directory: t
[File, System, Image] FileSize - File Size: 7.0 kB
[File, System, Time] FileModifyDate - File Modification Date/Time: 2016:12:30 10:42:34-05:00
[File, System, Time] FileAccessDate - File Access Date/Time: 2016:12:30 10:42:34-05:00
[File, System, Time] FileInodeChangeDate - File Inode Change Date/Time: 2016:12:30 10:42:34-05:00
[File, System, Image] FilePermissions - File Permissions: rw-r--r--
[File, File, Image] FileType - File Type: JPEG
[File, File, Image] FileTypeExtension - File Type Extension: jpg
[File, File, Image] MIMEType - MIME Type: image/jpeg
[File, File, Image] ExifByteOrder - Exif Byte Order: Little-endian (Intel, II)
[File, File, Image] CurrentIPTCDigest - Current IPTC Digest: ff6b1fa510bbe0d2c2323752af38a86b
[File, File, Image] ImageWidth - Image Width: 8
[File, File, Image] ImageHeight - Image Height: 8
[File, File, Image] EncodingProcess - Encoding Process: Baseline DCT, Huffman coding
[File, File, Image] BitsPerSample - Bits Per Sample: 8
[File, File, Image] ColorComponents - Color Components: 3
[File, File, Image] YCbCrSubSampling - Y Cb Cr Sub Sampling: YCbCr4:2:0 (2 2)
[EXIF, IFD0, Camera] 271 - Make: Panasonic
[EXIF, IFD0, Camera] 272 - Camera Model Name: DMC-FZ3
[EXIF, IFD0, Image] 274 - Orientation: Horizontal (normal)
[EXIF, IFD0, Image] 282 - X Resolution: 72
[EXIF, IFD0, Image] 283 - Y Resolution: 72
[EXIF, IFD0, Image] 296 - Resolution Unit: inches
[EXIF, IFD0, Time] 306 - Modify Date: 2004:08:28 15:55:46
[EXIF, IFD0, Image] 531 - Y Cb Cr Positioning: Co-sited
[EXIF, ExifIFD, Image] 33434 - Exposure Time: 1/400
[EXIF, ExifIFD, Image] 33437 - F Number: 4.0
[EXIF, ExifIFD, Camera] 34850 - Exposure Program: Program AE
[EXIF, ExifIFD, Image] 34855 - ISO: 80
[EXIF, ExifIFD, Image] 36864 - Exif Version: 0220
[EXIF, ExifIFD, Time] 36867 - Date/Time Original: 2004:08:28 15:55:46
[EXIF, ExifIFD, Time] 36868 - Create Date: 2004:08:28 15:55:46
[EXIF, ExifIFD, Image] 37121 - Components Configuration: Y, Cb, Cr, -
[EXIF, ExifIFD, Image] 37122 - Compressed Bits Per Pixel: 4
[EXIF, ExifIFD, Image] 37380 - Exposure Compensation: 0
