[ExifTool, ExifTool, ExifTool] ExifToolVersion - ExifTool Version Number: 12.42
[File, System, Other] FileName - File Name: Jpeg2000_3_failed.jp2
[File, System, Other] Directory - Directory: t
[File, System, Other] FileSize - File Size: 3.7 kB
[File, System, Time] FileModifyDate - File Modification Date/Time: 2022:06:01 14:16:40-04:00
[File, System, Time] FileAccessDate - File Access Date/Time: 2022:06:01 14:16:40-04:00
[File, System, Time] FileInodeChangeDate - File Inode Change Date/Time: 2022:06:01 14:16:40-04:00
[File, System, Other] FilePermissions - File Permissions: -rw-r--r--
[File, File, Other] FileType - File Type: JP2
[File, File, Other] FileTypeExtension - File Type Extension: jp2
[File, File, Other] MIMEType - MIME Type: image/jp2
[File, File, Image] ExifByteOrder - Exif Byte Order: Little-endian (Intel, II)
[File, File, Image] ExifByteOrder - Exif Byte Order: Big-endian (Motorola, MM)
[Jpeg2000, Jpeg2000, Video] 0 - Major Brand: JPEG 2000 Image (.JP2)
[Jpeg2000, Jpeg2000, Video] 1 - Minor Version: 0.0.0
[Jpeg2000, Jpeg2000, Video] 2 - Compatible Brands: jp2 
[Jpeg2000, Jpeg2000, Image] 0 - Image Height: 16
[Jpeg2000, Jpeg2000, Image] 4 - Image Width: 16
[Jpeg2000, Jpeg2000, Image] 8 - Number Of Components: 3
[Jpeg2000, Jpeg2000, Image] 10 - Bits Per Component: 8 Bits, Unsigned
[Jpeg2000, Jpeg2000, Image] 11 - Compression: JPEG 2000
[Jpeg2000, Jpeg2000, Image] 0 - Color Spec Method: Enumerated
[Jpeg2000, Jpeg2000, Image] 1 - Color Spec Precedence: 1
[Jpeg2000, Jpeg2000, Image] 2 - Color Spec Approximation: Not Specified
[Jpeg2000, Jpeg2000, Image] 3 - Color Space: Grayscale
[EXIF, IFD0, Image] 256 - Image Width: 1
[EXIF, IFD0, Image] 257 - Image Height: 1
[EXIF, IFD0, Image] 258 - Bits Per Sample: 8
[EXIF, IFD0, Image] 259 - Compression: Uncompressed
[EXIF, IFD0, Image] 273 - Strip Offsets: 101
[EXIF, IFD0, Image] 277 - Samples Per Pixel: 1
[EXIF, IFD0, Image] 279 - Strip Byte Counts: 0
[EXIF, IFD0, Image] 284 - Planar Configuration: Chunky
[EXIF, IFD0, Image] 33550 - Pixel Scale: 1 1 0
[EXIF, IFD0, Location] 33922 - Model Tie Point: 0 0 0 334159.28 4429865.18 0
[EXIF, IFD0, Image] 270 - Image Description: a description
[EXIF, IFD0, Image] 282 - X Resolution: 72
[EXIF, IFD0, Image] 283 - Y Resolution: 72
[EXIF, IFD0, Image] 296 - Resolution Unit: inches
[EXIF, IFD0, Author] 315 - Artist: me
[EXIF, IFD0, Image] 531 - Y Cb Cr Positioning: Centered
[GeoTiff, GeoTiff, Location] 1 - Geo Tiff Version: 1.1.0
[GeoTiff, GeoTiff, Location] 1024 - GT Model Type: Projected
[GeoTiff, GeoTiff, Location] 1025 - GT Raster Type: Pixel Is Area
[GeoTiff, GeoTiff, Location] 1026 - GT Citation: NAD83 / UTM zone 18N
[GeoTiff, GeoTiff, Location] 3072 - Projected CS Type: NAD83 UTM zone 18N
[GeoTiff, GeoTiff, Location] 3076 - Proj Linear Units: Linear Meter
[XML, XML, Unknown] test - Test: Yippee
[IPTC, IPTC, Other] 25 - Keywords: test keyword
[IPTC, IPTC, Other] 0 - Application Record Version: 4
[XMP, XMP-x, Document] xmptk - XMP Toolkit: Image::ExifTool 12.42
[XMP, XMP-photoshop, Location] City - City: a city
[Composite, Composite, Image] Exif-ImageSize - Image Size: 16x16
[Composite, Composite, Image] Exif-Megapixels - Megapixels: 0.000256
