[ExifTool, ExifTool, ExifTool] ExifToolVersion - ExifTool Version Number: 12.42
[File, System, Other] FileName - File Name: Writer_38_failed.exif
[File, System, Other] Directory - Directory: t
[File, System, Other] FileSize - File Size: 2.2 kB
[File, System, Time] FileModifyDate - File Modification Date/Time: 2022:06:01 14:16:55-04:00
[File, System, Time] FileAccessDate - File Access Date/Time: 2022:06:01 14:16:55-04:00
[File, System, Time] FileInodeChangeDate - File Inode Change Date/Time: 2022:06:01 14:16:55-04:00
[File, System, Other] FilePermissions - File Permissions: -rw-r--r--
[File, File, Other] FileType - File Type: EXIF
[File, File, Other] FileTypeExtension - File Type Extension: exif
[File, File, Other] MIMEType - MIME Type: application/unknown
[File, File, Image] ExifByteOrder - Exif Byte Order: Little-endian (Intel, II)
[EXIF, IFD0, Image] 270 - Image Description:                                
[EXIF, IFD0, Camera] 271 - Make: SONY
[EXIF, IFD0, Camera] 272 - Camera Model Name: DSC-F828
[EXIF, IFD0, Image] 274 - Orientation: Horizontal (normal)
[EXIF, IFD0, Image] 282 - X Resolution: 72
[EXIF, IFD0, Image] 283 - Y Resolution: 72
[EXIF, IFD0, Image] 296 - Resolution Unit: inches
[EXIF, IFD0, Time] 306 - Modify Date: 2003:12:18 13:51:33
[EXIF, IFD0, Image] 531 - Y Cb Cr Positioning: Centered
[EXIF, ExifIFD, Image] 33434 - Exposure Time: 1/250
[EXIF, ExifIFD, Image] 33437 - F Number: 7.1
[EXIF, ExifIFD, Camera] 34850 - Exposure Program: Program AE
[EXIF, ExifIFD, Image] 34855 - ISO: 64
[EXIF, ExifIFD, Image] 36864 - Exif Version: 0220
[EXIF, ExifIFD, Time] 36867 - Date/Time Original: 2003:12:18 13:51:33
[EXIF, ExifIFD, Time] 36868 - Create Date: 2003:12:18 13:51:33
[EXIF, ExifIFD, Image] 37121 - Components Configuration: Y, Cb, Cr, -
[EXIF, ExifIFD, Image] 37380 - Exposure Compensation: 0
[EXIF, ExifIFD, Camera] 37381 - Max Aperture Value: 2.0
[EXIF, ExifIFD, Camera] 37383 - Metering Mode: Multi-segment
[EXIF, ExifIFD, Camera] 37384 - Light Source: Unknown
[EXIF, ExifIFD, Camera] 37386 - Focal Length: 12.5 mm
[EXIF, ExifIFD, Image] 40960 - Flashpix Version: 0100
[EXIF, ExifIFD, Image] 40961 - Color Space: sRGB
[EXIF, ExifIFD, Image] 40962 - Exif Image Width: 3264
[EXIF, ExifIFD, Image] 40963 - Exif Image Height: 2448
[EXIF, ExifIFD, Image] 41728 - File Source: Digital Camera
[EXIF, ExifIFD, Image] 41729 - Scene Type: Directly photographed
[EXIF, ExifIFD, Image] 41985 - Custom Rendered: Normal
[EXIF, ExifIFD, Camera] 41986 - Exposure Mode: Auto bracket
[EXIF, ExifIFD, Camera] 41987 - White Balance: Auto
[EXIF, ExifIFD, Camera] 41990 - Scene Capture Type: Standard
[EXIF, ExifIFD, Camera] 41992 - Contrast: Normal
[EXIF, ExifIFD, Camera] 41993 - Saturation: Normal
[EXIF, ExifIFD, Camera] 41994 - Sharpness: Normal
[MakerNotes, Sony, Camera] 8192 - Sony 0x2000: 0
[MakerNotes, Sony, Camera] 36865 - Sony 0x9001: ..­mQV„ûV„û.³9°9ŠJuÿ.Å¬]è^Ž¸.[...]
[MakerNotes, Sony, Camera] 36866 - Sony 0x9002: .JÚ`.p.V!.!¾ê¾ê0ÿ0ÿV!ˆPp,×.0c[...]
[MakerNotes, Sony, Camera] 36867 - Sony 0x9003: .ÜsF®&.¡ÒB.¯.....È..ûÙ;›Õ.utN½½½½½½(¶^w’[...]
[MakerNotes, Sony, Camera] 36868 - Sony 0x9004: ..,.,.,.,.ô.ô.ô.ô.ô.ô.ô.ôlêoÄ@.o”.,‚.,Ï.o‰3úM[...]
[MakerNotes, Sony, Camera] 36869 - Sony 0x9005: ..@o........}[...]
[MakerNotes, Sony, Camera] 36870 - Sony 0x9006: .ð™ârï‘.{.•ân‡öGeG‘š‘`zâ[...]
[MakerNotes, Sony, Camera] 36871 - Sony 0x9007: .ç;.|.cçf.VØÌ£.üêbêØ.ßç¶^O[...]
[MakerNotes, Sony, Camera] 36872 - Sony 0x9008: ..ªø..¼·’.³ôi.Þ.Ð@÷.]:þïó•±ö;Žî;ä‚.ÕH[...]
[PrintIM, PrintIM, Printing] PrintIMVersion - PrintIM Version: 0250
[PrintIM, PrintIM, Printing] 2 - Print IM 0x0002: 0x00000001
[PrintIM, PrintIM, Printing] 257 - Print IM 0x0101: 0x00000000
[Composite, Composite, Image] Exif-Aperture - Aperture: 7.1
[Composite, Composite, Image] Exif-ShutterSpeed - Shutter Speed: 1/250
[Composite, Composite, Image] Exif-LightValue - Light Value: 14.3
[Composite, Composite, Camera] Exif-FocalLength35efl - Focal Length: 12.5 mm
