[ExifTool, ExifTool, ExifTool] ExifToolVersion - ExifTool Version Number: 12.63
[File, System, Other] FileName - File Name: ZIP.rar
[File, System, Other] Directory - Directory: t/images
[File, System, Other] FileSize - File Size: 74 bytes
[File, System, Time] FileModifyDate - File Modification Date/Time: 2023:04:29 10:28:23-04:00
[File, System, Time] FileAccessDate - File Access Date/Time: 2023:06:06 11:50:56-04:00
[File, System, Time] FileInodeChangeDate - File Inode Change Date/Time: 2023:04:29 10:33:33-04:00
[File, System, Other] FilePermissions - File Permissions: -rwxr-xr-x
[File, File, Other] FileType - File Type: RAR
[File, File, Other] FileTypeExtension - File Type Extension: rar
[File, File, Other] MIMEType - MIME Type: application/x-rar-compressed
[ZIP, ZIP, Other] FileVersion - File Version: RAR v5
[ZIP, ZIP, Other] CompressedSize - Compressed Size: 5
[ZIP, ZIP, Other] UncompressedSize - Uncompressed Size: 5
[ZIP, ZIP, Other] OperatingSystem - Operating System: Win32
[ZIP, ZIP, Other] ArchivedFileName - Archived File Name: 1.txt
