[ExifTool, ExifTool, ExifTool] ExifToolVersion - ExifTool Version Number: 11.75
[File, System, Other] FileName - File Name: ZIP.zip
[File, System, Other] Directory - Directory: t/images
[File, System, Other] FileSize - File Size: 167 bytes
[File, System, Time] FileModifyDate - File Modification Date/Time: 2008:09:04 10:47:13-04:00
[File, System, Time] FileAccessDate - File Access Date/Time: 2019:10:31 14:56:46-04:00
[File, System, Time] FileInodeChangeDate - File Inode Change Date/Time: 2019:10:29 08:21:01-04:00
[File, System, Other] FilePermissions - File Permissions: rw-r--r--
[File, File, Other] FileType - File Type: ZIP
[File, File, Other] FileTypeExtension - File Type Extension: zip
[File, File, Other] MIMEType - MIME Type: application/zip
[ZIP, ZIP, Other] 2 - Zip Required Version: 10
[ZIP, ZIP, Other] 3 - Zip Bit Flag: 0
[ZIP, ZIP, Other] 4 - Zip Compression: None
[ZIP, ZIP, Time] 5 - Zip Modify Date: 2008:08:28 09:54:46
[ZIP, ZIP, Other] 7 - Zip CRC: 0x6e17461a
[ZIP, ZIP, Other] 9 - Zip Compressed Size: 19
[ZIP, ZIP, Other] 11 - Zip Uncompressed Size: 19
[ZIP, ZIP, Other] 15 - Zip File Name: test.txt
