[ExifTool, ExifTool, ExifTool] ExifToolVersion - ExifTool Version Number: 10.93
[File, System, Image] FileName - File Name: iWork.numbers
[File, System, Image] Directory - Directory: t/images
[File, System, Image] FileSize - File Size: 1359 bytes
[File, System, Time] FileModifyDate - File Modification Date/Time: 2009:11:11 14:40:00-05:00
[File, System, Time] FileAccessDate - File Access Date/Time: 2018:04:10 13:11:44-04:00
[File, System, Time] FileInodeChangeDate - File Inode Change Date/Time: 2018:04:10 08:38:05-04:00
[File, System, Image] FilePermissions - File Permissions: rw-r--r--
[File, File, Image] FileType - File Type: NUMBERS
[File, File, Image] FileTypeExtension - File Type Extension: numbers
[File, File, Image] MIMEType - MIME Type: application/x-iwork-numbers-sffnumbers
[File, File, Preview] PreviewImage - Preview Image: (Binary data 27 bytes)
[ZIP, ZIP, Other] 2 - Zip Required Version: 10
[ZIP, ZIP, Other] 3 - Zip Bit Flag: 0
[ZIP, ZIP, Other] 4 - Zip Compression: None
[ZIP, ZIP, Time] 5 - Zip Modify Date: 2009:11:11 14:38:06
[ZIP, ZIP, Other] 7 - Zip CRC: 0xfa4361e7
[ZIP, ZIP, Other] 9 - Zip Compressed Size: 27
[ZIP, ZIP, Other] 11 - Zip Uncompressed Size: 27
[ZIP, ZIP, Other] 15 - Zip File Name: QuickLook/Thumbnail.jpg
[ZIP, ZIP, Other] 2 - Zip Required Version: 10
[ZIP, ZIP, Other] 3 - Zip Bit Flag: 0
[ZIP, ZIP, Other] 4 - Zip Compression: None
[ZIP, ZIP, Time] 5 - Zip Modify Date: 2009:11:11 14:37:36
[ZIP, ZIP, Other] 7 - Zip CRC: 0xb6fc7f5e
[ZIP, ZIP, Other] 9 - Zip Compressed Size: 25
[ZIP, ZIP, Other] 11 - Zip Uncompressed Size: 25
[ZIP, ZIP, Other] 15 - Zip File Name: QuickLook/Preview.pdf
[ZIP, ZIP, Other] 2 - Zip Required Version: 20
[ZIP, ZIP, Other] 3 - Zip Bit Flag: 0
[ZIP, ZIP, Other] 4 - Zip Compression: Deflated
[ZIP, ZIP, Time] 5 - Zip Modify Date: 2009:11:11 14:35:40
[ZIP, ZIP, Other] 7 - Zip CRC: 0xe267fa27
[ZIP, ZIP, Other] 9 - Zip Compressed Size: 238
[ZIP, ZIP, Other] 11 - Zip Uncompressed Size: 643
[ZIP, ZIP, Other] 15 - Zip File Name: buildVersionHistory.plist
[ZIP, ZIP, Other] 2 - Zip Required Version: 20
[ZIP, ZIP, Other] 3 - Zip Bit Flag: 0
[ZIP, ZIP, Other] 4 - Zip Compression: Deflated
[ZIP, ZIP, Time] 5 - Zip Modify Date: 2009:11:11 11:57:26
[ZIP, ZIP, Other] 7 - Zip CRC: 0x02b8a153
[ZIP, ZIP, Other] 9 - Zip Compressed Size: 451
[ZIP, ZIP, Other] 11 - Zip Uncompressed Size: 1026
[ZIP, ZIP, Other] 15 - Zip File Name: index.xml
[XML, XML, Document] projects - Projects: Project 1, Project 2
[XML, XML, Author] authors - Author: Author Name
[XML, XML, Author] copyright - Copyright: (c) 2009
[XML, XML, Document] title - Title: Doc Title, yo
[XML, XML, Document] keywords - Keywords: keyword1,keyword2,keyword3
[XML, XML, Document] comment - Comment: Comments are a joy to behold.
