[ExifTool, ExifTool, ExifTool] ExifToolVersion - ExifTool Version Number: 12.03
[File, System, Other] FileName - File Name: Real.rm
[File, System, Other] Directory - Directory: t/images
[File, System, Other] FileSize - File Size: 1915 bytes
[File, System, Time] FileModifyDate - File Modification Date/Time: 2006:05:24 08:37:37-04:00
[File, System, Time] FileAccessDate - File Access Date/Time: 2020:07:29 09:04:19-04:00
[File, System, Time] FileInodeChangeDate - File Inode Change Date/Time: 2017:12:27 12:00:59-05:00
[File, System, Other] FilePermissions - File Permissions: rw-r--r--
[File, File, Other] FileType - File Type: RM
[File, File, Other] FileTypeExtension - File Type Extension: rm
[File, File, Other] MIMEType - MIME Type: audio/x-pn-realaudio
[Real, Real-PROP, Video] 0 - Max Bitrate: 32 kbps
[Real, Real-PROP, Video] 1 - Avg Bitrate: 32 kbps
[Real, Real-PROP, Video] 2 - Max Packet Size: 465
[Real, Real-PROP, Video] 3 - Avg Packet Size: 465
[Real, Real-PROP, Video] 4 - Num Packets: 16
[Real, Real-PROP, Video] 5 - Duration: 0.10 s
[Real, Real-PROP, Video] 6 - Preroll: 1.86 s
[Real, Real-PROP, Video] 9 - Num Streams: 2
[Real, Real-PROP, Video] 10 - Flags: Allow Recording, Allow Download
[Real, Real-MDPR, Video] 0 - Stream Number: 0
[Real, Real-MDPR, Video] 1 - Stream Max Bitrate: 32 kbps
[Real, Real-MDPR, Video] 2 - Stream Avg Bitrate: 32 kbps
[Real, Real-MDPR, Video] 3 - Stream Max Packet Size: 465
[Real, Real-MDPR, Video] 4 - Stream Avg Packet Size: 465
[Real, Real-MDPR, Video] 5 - Stream Start Time: 0
[Real, Real-MDPR, Video] 6 - Stream Preroll: 1.86 s
[Real, Real-MDPR, Video] 7 - Stream Duration: 1.86 s
[Real, Real-MDPR, Video] 9 - Stream Name: Audio Stream
[Real, Real-MDPR, Video] 11 - Stream Mime Type: audio/x-pn-realaudio
[Real, Real-MDPR2, Video] 0 - Stream Number: 1
[Real, Real-MDPR2, Video] 1 - Stream Max Bitrate: 0 bps
[Real, Real-MDPR2, Video] 2 - Stream Avg Bitrate: 0 bps
[Real, Real-MDPR2, Video] 3 - Stream Max Packet Size: 0
[Real, Real-MDPR2, Video] 4 - Stream Avg Packet Size: 0
[Real, Real-MDPR2, Video] 5 - Stream Start Time: 0
[Real, Real-MDPR2, Video] 6 - Stream Preroll: 0 s
[Real, Real-MDPR2, Video] 7 - Stream Duration: 0 s
[Real, Real-MDPR2, Video] 11 - Stream Mime Type: logical-fileinfo
[Real, Real-MDPR2, Video] 14 - File Info Version: 0
[Real, Real-MDPR2, Video] Content Rating - Content Rating: All Ages
[Real, Real-MDPR2, Video] Audiences - Audiences: 56k Dial-up;
[Real, Real-MDPR2, Video] audioMode - Audio Mode: music
[Real, Real-MDPR2, Time] Creation Date - Create Date: 2004:12:05 09:54:03
[Real, Real-MDPR2, Video] Generated By - Software: Helix Producer SDK from RealNetworks.9.1.0.24 Windows
[Real, Real-MDPR2, Time] Modification Date - Modify Date: 2004:12:05 09:54:03
[Real, Real-MDPR2, Video] videoMode - Video Mode: normal
[Real, Real-MDPR2, Video] Description - Description: Test RM file
[Real, Real-MDPR2, Video] Keywords - Keywords: these are keywords
[Real, Real-CONT, Video] 1 - Title: A title
[Real, Real-CONT, Author] 3 - Author: Phil Harvey
[Real, Real-CONT, Author] 5 - Copyright: Copyright 2006 Phil Harvey
[Real, Real-CONT, Video] 7 - Comment: A comment
[Real, Real-RJMD, Video] Album/Name - Album Name: The Real album name                                                     
[Real, Real-RJMD, Video] Statistics/CDInfo Source - Statistics CD Info Source: 
[Real, Real-RJMD, Video] Track/Category - Track Category: The Real track category                                                      
[Real, Real-RJMD, Video] Track/Comments - Track Comments: The Real track comments                                                 
[Real, Real-RJMD, Video] Track/Comments/DataSize - Track Comments Data Size: 4294967295
[Real, Real-RJMD, Video] Track/Comments/MimeType - Track Comments Mime Type: text/plain
[Real, Real-RJMD, Video] Track/Lyrics/DataSize - Track Lyrics Data Size: 1224736768
[Real, Real-RJMD, Video] Track/Lyrics/Extension - Track Lyrics Extension: .txt
[Real, Real-RJMD, Video] Track/Lyrics/MimeType - Track Lyrics Mime Type: text/plain
[ID3, ID3v1, Audio] 3 - Title: This is a title
[ID3, ID3v1, Author] 33 - Artist: An artist
[ID3, ID3v1, Audio] 63 - Album: The album
[ID3, ID3v1, Time] 93 - Year: 2003
[ID3, ID3v1, Audio] 97 - Comment: This is a comment
[ID3, ID3v1, Audio] 127 - Genre: Rock & Roll
[Composite, Composite, Time] ID3-DateTimeOriginal - Date/Time Original: 2003
