[ExifTool, ExifTool, ExifTool] ExifToolVersion - ExifTool Version Number: 10.38
[File, System, Image] FileName - File Name: Minolta_4_failed.mrw
[File, System, Image] Directory - Directory: t
[File, System, Image] FileSize - File Size: 2.5 kB
[File, System, Time] FileModifyDate - File Modification Date/Time: 2016:12:29 11:37:18-05:00
[File, System, Time] FileAccessDate - File Access Date/Time: 2016:12:29 11:37:18-05:00
[File, System, Time] FileInodeChangeDate - File Inode Change Date/Time: 2016:12:29 11:37:18-05:00
[File, System, Image] FilePermissions - File Permissions: rw-r--r--
[File, File, Image] FileType - File Type: MRW
[File, File, Image] FileTypeExtension - File Type Extension: mrw
[File, File, Image] MIMEType - MIME Type: image/x-minolta-mrw
[File, File, Image] ExifByteOrder - Exif Byte Order: Big-endian (Motorola, MM)
[MakerNotes, MinoltaRaw, Camera] 0 - Firmware ID: 27200001
[MakerNotes, MinoltaRaw, Camera] 8 - Sensor Height: 2456
[MakerNotes, MinoltaRaw, Camera] 10 - Sensor Width: 3272
[MakerNotes, MinoltaRaw, Camera] 12 - Image Height: 2448
[MakerNotes, MinoltaRaw, Camera] 14 - Image Width: 3264
[MakerNotes, MinoltaRaw, Camera] 16 - Raw Depth: 12
[MakerNotes, MinoltaRaw, Camera] 17 - Bit Depth: 12
[MakerNotes, MinoltaRaw, Camera] 18 - Storage Method: Linear
[MakerNotes, MinoltaRaw, Camera] 23 - Bayer Pattern: RGGB
[MakerNotes, Minolta, Camera] 0 - Maker Note Version: MLT0
[MakerNotes, Minolta, Camera] 1 - Exposure Mode: Manual
[MakerNotes, Minolta, Camera] 2 - Flash Mode: Fill flash
[MakerNotes, Minolta, Camera] 3 - White Balance: Auto
[MakerNotes, Minolta, Camera] 4 - Minolta Image Size: 640x480
[MakerNotes, Minolta, Camera] 5 - Minolta Quality: Raw
[MakerNotes, Minolta, Camera] 6 - Drive Mode: Single
[MakerNotes, Minolta, Camera] 7 - Metering Mode: Multi-segment
[MakerNotes, Minolta, Camera] 8 - ISO: 71
[MakerNotes, Minolta, Camera] 9 - Exposure Time: 1/5
[MakerNotes, Minolta, Camera] 10 - F Number: 2.7
[MakerNotes, Minolta, Camera] 11 - Macro Mode: Off
[MakerNotes, Minolta, Camera] 12 - Digital Zoom: Off
[MakerNotes, Minolta, Camera] 13 - Exposure Compensation: 0
[MakerNotes, Minolta, Camera] 14 - Bracket Step: 2/3 EV
[MakerNotes, Minolta, Camera] 16 - Interval Length: 60
[MakerNotes, Minolta, Camera] 17 - Interval Number: 2
[MakerNotes, Minolta, Camera] 18 - Focal Length: 7.4 mm
[MakerNotes, Minolta, Camera] 19 - Focus Distance: inf
[MakerNotes, Minolta, Camera] 20 - Flash Fired: No
[MakerNotes, Minolta, Time] 21 - Minolta Date: 2004:11:18
[MakerNotes, Minolta, Time] 22 - Minolta Time: 23:14:58
[MakerNotes, Minolta, Camera] 23 - Max Aperture: 2.7
