[ExifTool, ExifTool, ExifTool] ExifToolVersion - ExifTool Version Number: 12.78
[IPTC, IPTC, Location] 90 - City: Paris
[IPTC, IPTC, Location] 95 - Province-State: Île-de-France
[IPTC, IPTC, Location] 100 - Country-Primary Location Code: FR 
[IPTC, IPTC, Location] 101 - Country-Primary Location Name: France
[IPTC, IPTC, Other] 0 - Application Record Version: 4
[XMP, XMP-x, Document] xmptk - XMP Toolkit: Image::ExifTool 12.78
[XMP, XMP-iptcCore, Location] CountryCode - Country Code: CA
[XMP, XMP-photoshop, Location] City - City: Montréal
[XMP, XMP-photoshop, Location] Country - Country: Canada
[XMP, XMP-photoshop, Location] State - State: Quebec
[Composite, Composite, Image] Exif-ImageSize - Image Size: 8x8
[Composite, Composite, Image] Exif-Megapixels - Megapixels: 0.000064
