[ExifTool, ExifTool, ExifTool] ExifToolVersion - ExifTool Version Number: 12.70
[File, System, Other] FileName - File Name: RIFF.avi
[File, System, Other] Directory - Directory: t/images
[File, System, Other] FileSize - File Size: 1262 bytes
[File, System, Time] FileModifyDate - File Modification Date/Time: 2008:09:12 12:04:10-04:00
[File, System, Time] FileAccessDate - File Access Date/Time: 2023:11:13 13:17:40-05:00
[File, System, Time] FileInodeChangeDate - File Inode Change Date/Time: 2023:02:21 15:57:49-05:00
[File, System, Other] FilePermissions - File Permissions: -rw-r--r--
[File, File, Other] FileType - File Type: AVI
[File, File, Other] FileTypeExtension - File Type Extension: avi
[File, File, Other] MIMEType - MIME Type: video/x-msvideo
[File, File, Image] 0 - BMP Version: Windows V3
[File, File, Image] 4 - Image Width: 320
[File, File, Image] 8 - Image Height: 240
[File, File, Image] 12 - Planes: 1
[File, File, Image] 14 - Bit Depth: 24
[File, File, Image] 16 - Compression: MJPG
[File, File, Image] 20 - Image Length: 230400
[File, File, Image] 24 - Pixels Per Meter X: 0
[File, File, Image] 28 - Pixels Per Meter Y: 0
[File, File, Image] 32 - Num Colors: Use BitDepth
[File, File, Image] 36 - Num Important Colors: All
[RIFF, RIFF, Video] 0 - Frame Rate: 15
[RIFF, RIFF, Video] 1 - Max Data Rate: 206 kB/s
[RIFF, RIFF, Video] 4 - Frame Count: 233
[RIFF, RIFF, Video] 6 - Stream Count: 2
[RIFF, RIFF, Video] 8 - Image Width: 320
[RIFF, RIFF, Video] 9 - Image Height: 240
[RIFF, RIFF, Video] 0 - Stream Type: Video
[RIFF, RIFF, Video] 1 - Video Codec: mjpg
[RIFF, RIFF, Video] 5 - Video Frame Rate: 15
[RIFF, RIFF, Video] 8 - Video Frame Count: 233
[RIFF, RIFF, Video] 10 - Quality: 10000
[RIFF, RIFF, Video] 11 - Sample Size: Variable
[RIFF, RIFF, Video] 0 - Stream Type: Audio
[RIFF, RIFF, Video] 1 - Audio Codec: 
[RIFF, RIFF, Video] 5 - Audio Sample Rate: 11024
[RIFF, RIFF, Video] 8 - Audio Sample Count: 171240
[RIFF, RIFF, Video] 10 - Quality: 10000
[RIFF, RIFF, Video] 11 - Sample Size: 1 byte
[RIFF, RIFF, Audio] 0 - Encoding: Microsoft PCM
[RIFF, RIFF, Audio] 1 - Num Channels: 1
[RIFF, RIFF, Audio] 2 - Sample Rate: 11024
[RIFF, RIFF, Audio] 4 - Avg Bytes Per Sec: 11024
[RIFF, RIFF, Audio] 7 - Bits Per Sample: 8
[RIFF, RIFF, Time] IDIT - Date/Time Original: 2003:03:10 15:04:43
[RIFF, RIFF, Audio] ISFT - Software: CanonMVI01
[XMP, XMP-x, Document] xmptk - XMP Toolkit: Adobe XMP Core 4.1-c036 46.277092, Fri Feb 23 2007 14:16:18        
[XMP, XMP-xmpDM, Image] altTapeName - Alt Tape Name: An Alternate Scene Name
[XMP, XMP-xmpDM, Image] album - Album: No Album
[XMP, XMP-xmp, Time] MetadataDate - Metadata Date: 2008:09:12 11:17:39-04:00
[XMP, XMP-dc, Author] creator - Creator: Phil Harvey
[Composite, Composite, Image] Exif-ImageSize - Image Size: 320x240
[Composite, Composite, Image] Exif-Megapixels - Megapixels: 0.077
[Composite, Composite, Other] RIFF-Duration - Duration: 15.53 s
