[ExifTool, ExifTool, ExifTool] ExifToolVersion - ExifTool Version Number: 12.42
[File, System, Other] FileName - File Name: OOXML.docx
[File, System, Other] Directory - Directory: t/images
[File, System, Other] FileSize - File Size: 7.5 kB
[File, System, Time] FileModifyDate - File Modification Date/Time: 2009:11:04 13:25:05-05:00
[File, System, Time] FileAccessDate - File Access Date/Time: 2022:06:01 14:16:59-04:00
[File, System, Time] FileInodeChangeDate - File Inode Change Date/Time: 2021:10:31 20:34:50-04:00
[File, System, Other] FilePermissions - File Permissions: -rw-r--r--
[File, File, Other] FileType - File Type: DOCX
[File, File, Other] FileTypeExtension - File Type Extension: docx
[File, File, Other] MIMEType - MIME Type: application/vnd.openxmlformats-officedocument.wordprocessingml.document
[File, File, Preview] PreviewImage - Preview Image: (Binary data 251 bytes)
[ZIP, ZIP, Other] 2 - Zip Required Version: 20
[ZIP, ZIP, Other] 3 - Zip Bit Flag: 0
[ZIP, ZIP, Other] 4 - Zip Compression: Deflated
[ZIP, ZIP, Time] 5 - Zip Modify Date: 1980:01:01 00:00:00
[ZIP, ZIP, Other] 7 - Zip CRC: 0x815b4431
[ZIP, ZIP, Other] 9 - Zip Compressed Size: 362
[ZIP, ZIP, Other] 11 - Zip Uncompressed Size: 1489
[ZIP, ZIP, Other] 15 - Zip File Name: [Content_Types].xml
[ZIP, ZIP, Other] 2 - Zip Required Version: 10
[ZIP, ZIP, Other] 3 - Zip Bit Flag: 0
[ZIP, ZIP, Other] 4 - Zip Compression: None
[ZIP, ZIP, Time] 5 - Zip Modify Date: 2009:11:01 06:40:40
[ZIP, ZIP, Other] 7 - Zip CRC: 0x00000000
[ZIP, ZIP, Other] 9 - Zip Compressed Size: 0
[ZIP, ZIP, Other] 11 - Zip Uncompressed Size: 0
[ZIP, ZIP, Other] 15 - Zip File Name: _rels/
[ZIP, ZIP, Other] 2 - Zip Required Version: 20
[ZIP, ZIP, Other] 3 - Zip Bit Flag: 0
[ZIP, ZIP, Other] 4 - Zip Compression: Deflated
[ZIP, ZIP, Time] 5 - Zip Modify Date: 1980:01:01 00:00:00
[ZIP, ZIP, Other] 7 - Zip CRC: 0x71b69487
[ZIP, ZIP, Other] 9 - Zip Compressed Size: 270
[ZIP, ZIP, Other] 11 - Zip Uncompressed Size: 882
[ZIP, ZIP, Other] 15 - Zip File Name: _rels/.rels
[ZIP, ZIP, Other] 2 - Zip Required Version: 10
[ZIP, ZIP, Other] 3 - Zip Bit Flag: 0
[ZIP, ZIP, Other] 4 - Zip Compression: None
[ZIP, ZIP, Time] 5 - Zip Modify Date: 2009:11:01 07:04:16
[ZIP, ZIP, Other] 7 - Zip CRC: 0x00000000
[ZIP, ZIP, Other] 9 - Zip Compressed Size: 0
[ZIP, ZIP, Other] 11 - Zip Uncompressed Size: 0
[ZIP, ZIP, Other] 15 - Zip File Name: docProps/
[ZIP, ZIP, Other] 2 - Zip Required Version: 20
[ZIP, ZIP, Other] 3 - Zip Bit Flag: 0
[ZIP, ZIP, Other] 4 - Zip Compression: Deflated
[ZIP, ZIP, Time] 5 - Zip Modify Date: 2009:11:01 07:04:16
[ZIP, ZIP, Other] 7 - Zip CRC: 0xb1ed5172
[ZIP, ZIP, Other] 9 - Zip Compressed Size: 522
[ZIP, ZIP, Other] 11 - Zip Uncompressed Size: 1112
[ZIP, ZIP, Other] 15 - Zip File Name: docProps/app.xml
[ZIP, ZIP, Other] 2 - Zip Required Version: 20
[ZIP, ZIP, Other] 3 - Zip Bit Flag: 0
[ZIP, ZIP, Other] 4 - Zip Compression: Deflated
[ZIP, ZIP, Time] 5 - Zip Modify Date: 2009:11:01 06:55:46
[ZIP, ZIP, Other] 7 - Zip CRC: 0xe4eea26b
[ZIP, ZIP, Other] 9 - Zip Compressed Size: 424
[ZIP, ZIP, Other] 11 - Zip Uncompressed Size: 868
[ZIP, ZIP, Other] 15 - Zip File Name: docProps/core.xml
[ZIP, ZIP, Other] 2 - Zip Required Version: 20
[ZIP, ZIP, Other] 3 - Zip Bit Flag: 0
[ZIP, ZIP, Other] 4 - Zip Compression: Deflated
[ZIP, ZIP, Time] 5 - Zip Modify Date: 2009:11:01 06:54:54
[ZIP, ZIP, Other] 7 - Zip CRC: 0xf1594222
[ZIP, ZIP, Other] 9 - Zip Compressed Size: 661
[ZIP, ZIP, Other] 11 - Zip Uncompressed Size: 3775
[ZIP, ZIP, Other] 15 - Zip File Name: docProps/custom.xml
[ZIP, ZIP, Other] 2 - Zip Required Version: 20
[ZIP, ZIP, Other] 3 - Zip Bit Flag: 0
[ZIP, ZIP, Other] 4 - Zip Compression: Deflated
[ZIP, ZIP, Time] 5 - Zip Modify Date: 2009:11:01 06:45:46
