[ExifTool, ExifTool, ExifTool] ExifToolVersion - ExifTool Version Number: 10.74
[File, System, Image] FileSize - File Size: 4.8 kB
[File, System, Time] FileModifyDate - File Modification Date/Time: 2005:11:23 15:49:37-05:00
[File, System, Time] FileAccessDate - File Access Date/Time: 2018:01:08 12:17:29-05:00
[File, System, Time] FileInodeChangeDate - File Inode Change Date/Time: 2018:01:05 11:57:21-05:00
[File, System, Image] FilePermissions - File Permissions: rw-r--r--
[File, File, Image] FileType - File Type: TIFF
[File, File, Image] FileTypeExtension - File Type Extension: tif
[File, File, Image] MIMEType - MIME Type: image/tiff
[File, File, Image] ExifByteOrder - Exif Byte Order: Big-endian (Motorola, MM)
[File, File, Image] CurrentIPTCDigest - Current IPTC Digest: 82a5301def77e837ceb56158abd65512
[EXIF, IFD0, Image] 254 - Subfile Type: Full-resolution Image
[EXIF, IFD0, Image] 256 - Image Width: 160
[EXIF, IFD0, Image] 257 - Image Height: 120
[EXIF, IFD0, Image] 258 - Bits Per Sample: 8 8 8
[EXIF, IFD0, Image] 259 - Compression: LZW
[EXIF, IFD0, Image] 262 - Photometric Interpretation: RGB
[EXIF, IFD0, Image] 270 - Image Description: The picture caption
[EXIF, IFD0, Camera] 271 - Make: Canon
[EXIF, IFD0, Camera] 272 - Camera Model Name: Canon EOS DIGITAL REBEL
[EXIF, IFD0, Image] 273 - Strip Offsets: 3816
[EXIF, IFD0, Image] 277 - Samples Per Pixel: 3
[EXIF, IFD0, Image] 278 - Rows Per Strip: 120
[EXIF, IFD0, Image] 279 - Strip Byte Counts: 1048
[EXIF, IFD0, Image] 282 - X Resolution: 180
[EXIF, IFD0, Image] 283 - Y Resolution: 180
[EXIF, IFD0, Image] 284 - Planar Configuration: Chunky
[EXIF, IFD0, Image] 296 - Resolution Unit: inches
[EXIF, IFD0, Image] 305 - Software: GraphicConverter
[EXIF, IFD0, Time] 306 - Modify Date: 2004:02:20 08:07:49
[EXIF, IFD0, Image] 317 - Predictor: None
[IPTC, IPTC, Other] 0 - Application Record Version: 2
[IPTC, IPTC, Other] 120 - Caption-Abstract: The picture caption
[IPTC, IPTC, Author] 122 - Writer-Editor: I wrote it
[IPTC, IPTC, Other] 40 - Special Instructions: no instructions
[IPTC, IPTC, Author] 80 - By-line: I'm the author
[IPTC, IPTC, Author] 85 - By-line Title: On top
[IPTC, IPTC, Author] 110 - Credit: Phil Harvey
[IPTC, IPTC, Author] 115 - Source: My camera
[IPTC, IPTC, Other] 5 - Object Name: This is the title
[IPTC, IPTC, Time] 55 - Date Created: 2004:02:20
[IPTC, IPTC, Location] 90 - City: Kingston
[IPTC, IPTC, Location] 95 - Province-State: Ontario
[IPTC, IPTC, Location] 101 - Country-Primary Location Name: Canada
[IPTC, IPTC, Other] 103 - Original Transmission Reference: no reference
[IPTC, IPTC, Other] 25 - Keywords: exiftool, test, picture
[IPTC, IPTC, Author] 116 - Copyright Notice: Copyright notice
[IPTC, IPTC, Other] 105 - Headline: headline
[ICC_Profile, ICC-header, Image] 4 - Profile CMM Type: Linotronic
[ICC_Profile, ICC-header, Image] 8 - Profile Version: 2.1.0
[ICC_Profile, ICC-header, Image] 12 - Profile Class: Display Device Profile
[ICC_Profile, ICC-header, Image] 16 - Color Space Data: RGB 
[ICC_Profile, ICC-header, Image] 20 - Profile Connection Space: XYZ 
[ICC_Profile, ICC-header, Time] 24 - Profile Date Time: 1998:02:09 06:49:00
[ICC_Profile, ICC-header, Image] 36 - Profile File Signature: acsp
[ICC_Profile, ICC-header, Image] 40 - Primary Platform: Microsoft Corporation
[ICC_Profile, ICC-header, Image] 44 - CMM Flags: Not Embedded, Independent
[ICC_Profile, ICC-header, Image] 48 - Device Manufacturer: Hewlett-Packard
[ICC_Profile, ICC-header, Image] 52 - Device Model: sRGB
[ICC_Profile, ICC-header, Image] 56 - Device Attributes: Reflective, Glossy, Positive, Color
[ICC_Profile, ICC-header, Image] 64 - Rendering Intent: Perceptual
[ICC_Profile, ICC-header, Image] 68 - Connection Space Illuminant: 0.9642 1 0.82491
[ICC_Profile, ICC-header, Image] 80 - Profile Creator: Hewlett-Packard
[ICC_Profile, ICC-header, Image] 84 - Profile ID: 0
[ICC_Profile, ICC_Profile, Image] cprt - Profile Copyright: Copyright (c) 1998 Hewlett-Packard Company
[ICC_Profile, ICC_Profile, Image] desc - Profile Description: sRGB IEC61966-2.1
[ICC_Profile, ICC_Profile, Image] wtpt - Media White Point: 0.95045 1 1.08905
